Download From:
EnergyDirect.com

User Defined Name:,U of A - East Sub
Name on Bill:,UNIVERSITY OF ALABAMA
Doing Business As:,
Address:,398 CAMPUS DR 
Location:,TUSCALOOSA AL 35401
Account Number:,1473423041
Tariff:,LPL-PRI


Interval Data
Demands (kW)
Confidential and Proprietary Information


Date,Time,TOTAL - KW-TOT,Y26166 - KW-CON02,Y26168 - KW-CON01
01/01/2019,12:15 AM,6192,3125,3067
01/01/2019,12:30 AM,6060,3096,2966
01/01/2019,12:45 AM,6120,3125,2995
01/01/2019,01:00 AM,6080,3082,2995
01/01/2019,01:15 AM,6076,3082,2995
01/01/2019,01:30 AM,6032,3096,2938
01/01/2019,01:45 AM,6064,3067,2995
01/01/2019,02:00 AM,6104,3096,3010
01/01/2019,02:15 AM,6004,3053,2952
01/01/2019,02:30 AM,5804,2837,2966
01/01/2019,02:45 AM,5748,2779,2966
01/01/2019,03:00 AM,5788,2837,2952
01/01/2019,03:15 AM,5816,2851,2966
01/01/2019,03:30 AM,5848,2880,2966
01/01/2019,03:45 AM,5904,2923,2981
01/01/2019,04:00 AM,5948,2923,3024
01/01/2019,04:15 AM,5976,2938,3038
01/01/2019,04:30 AM,5932,2894,3038
01/01/2019,04:45 AM,5916,2894,3024
01/01/2019,05:00 AM,5992,2866,3125
01/01/2019,05:15 AM,6048,2866,3182
01/01/2019,05:30 AM,6136,2837,3298
01/01/2019,05:45 AM,6148,2837,3312
01/01/2019,06:00 AM,6220,2851,3370
01/01/2019,06:15 AM,6176,2808,3370
01/01/2019,06:30 AM,6192,2822,3370
01/01/2019,06:45 AM,6180,2779,3398
01/01/2019,07:00 AM,6060,2736,3326
01/01/2019,07:15 AM,6120,2736,3384
01/01/2019,07:30 AM,5904,2650,3254
01/01/2019,07:45 AM,5820,2621,3197
01/01/2019,08:00 AM,5788,2592,3197
01/01/2019,08:15 AM,5760,2592,3168
01/01/2019,08:30 AM,5776,2592,3182
01/01/2019,08:45 AM,5788,2592,3197
01/01/2019,09:00 AM,5816,2621,3197
01/01/2019,09:15 AM,5860,2635,3226
01/01/2019,09:30 AM,5848,2664,3182
01/01/2019,09:45 AM,5904,2678,3226
01/01/2019,10:00 AM,5920,2707,3211
01/01/2019,10:15 AM,6016,2736,3283
01/01/2019,10:30 AM,5948,2750,3197
01/01/2019,10:45 AM,5992,2765,3226
01/01/2019,11:00 AM,6004,2779,3226
01/01/2019,11:15 AM,5948,2779,3168
01/01/2019,11:30 AM,5960,2765,3197
01/01/2019,11:45 AM,5992,2808,3182
01/01/2019,12:00 PM,5976,2794,3182
01/01/2019,12:15 PM,5988,2822,3168
01/01/2019,12:30 PM,5976,2837,3139
01/01/2019,12:45 PM,6036,2837,3197
01/01/2019,01:00 PM,6020,2822,3197
01/01/2019,01:15 PM,6048,2837,3211
01/01/2019,01:30 PM,6004,2822,3182
01/01/2019,01:45 PM,6020,2837,3182
01/01/2019,02:00 PM,6048,2851,3197
01/01/2019,02:15 PM,5960,2779,3182
01/01/2019,02:30 PM,5932,2736,3197
01/01/2019,02:45 PM,5904,2722,3182
01/01/2019,03:00 PM,5860,2678,3182
01/01/2019,03:15 PM,5892,2664,3226
01/01/2019,03:30 PM,5904,2664,3240
01/01/2019,03:45 PM,5904,2664,3240
01/01/2019,04:00 PM,5832,2650,3182
01/01/2019,04:15 PM,5876,2635,3240
01/01/2019,04:30 PM,5844,2606,3240
01/01/2019,04:45 PM,5904,2606,3298
01/01/2019,05:00 PM,6048,2621,3427
01/01/2019,05:15 PM,6164,2650,3514
01/01/2019,05:30 PM,6104,2635,3470
01/01/2019,05:45 PM,6064,2606,3456
01/01/2019,06:00 PM,6092,2606,3485
01/01/2019,06:15 PM,6076,2578,3499
01/01/2019,06:30 PM,6064,2563,3499
01/01/2019,06:45 PM,6004,2549,3456
01/01/2019,07:00 PM,5916,2563,3355
01/01/2019,07:15 PM,5820,2534,3283
01/01/2019,07:30 PM,5844,2534,3312
01/01/2019,07:45 PM,5892,2563,3326
01/01/2019,08:00 PM,5804,2520,3283
01/01/2019,08:15 PM,5816,2506,3312
01/01/2019,08:30 PM,5744,2506,3240
01/01/2019,08:45 PM,5748,2491,3254
01/01/2019,09:00 PM,5660,2477,3182
01/01/2019,09:15 PM,5628,2462,3168
01/01/2019,09:30 PM,5532,2462,3067
01/01/2019,09:45 PM,5544,2462,3082
01/01/2019,10:00 PM,5484,2448,3038
01/01/2019,10:15 PM,5532,2491,3038
01/01/2019,10:30 PM,5484,2462,3024
01/01/2019,10:45 PM,5488,2462,3024
01/01/2019,11:00 PM,5472,2448,3024
01/01/2019,11:15 PM,5428,2448,2981
01/01/2019,11:30 PM,5428,2462,2966
01/01/2019,11:45 PM,5400,2448,2952
01/02/2019,12:00 AM,5428,2434,2995
01/02/2019,12:15 AM,5372,2434,2938
01/02/2019,12:30 AM,5356,2448,2909
01/02/2019,12:45 AM,5300,2419,2880
01/02/2019,01:00 AM,5284,2390,2894
01/02/2019,01:15 AM,5344,2434,2909
01/02/2019,01:30 AM,5312,2405,2909
01/02/2019,01:45 AM,5284,2405,2880
01/02/2019,02:00 AM,5328,2405,2923
01/02/2019,02:15 AM,5328,2419,2909
01/02/2019,02:30 AM,5300,2405,2894
01/02/2019,02:45 AM,5228,2405,2822
01/02/2019,03:00 AM,5268,2419,2851
01/02/2019,03:15 AM,5272,2405,2866
01/02/2019,03:30 AM,5212,2390,2822
01/02/2019,03:45 AM,5284,2376,2909
01/02/2019,04:00 AM,5300,2390,2909
01/02/2019,04:15 AM,5400,2376,3024
01/02/2019,04:30 AM,5560,2390,3168
01/02/2019,04:45 AM,5544,2405,3139
01/02/2019,05:00 AM,5644,2405,3240
01/02/2019,05:15 AM,5672,2362,3312
01/02/2019,05:30 AM,5760,2390,3370
01/02/2019,05:45 AM,5848,2376,3470
01/02/2019,06:00 AM,5932,2390,3542
01/02/2019,06:15 AM,5932,2390,3542
01/02/2019,06:30 AM,5948,2390,3557
01/02/2019,06:45 AM,5932,2362,3571
01/02/2019,07:00 AM,5920,2347,3571
01/02/2019,07:15 AM,5976,2376,3600
01/02/2019,07:30 AM,5976,2347,3629
01/02/2019,07:45 AM,6064,2362,3701
01/02/2019,08:00 AM,6120,2390,3730
01/02/2019,08:15 AM,6148,2347,3802
01/02/2019,08:30 AM,6248,2376,3874
01/02/2019,08:45 AM,6180,2333,3845
01/02/2019,09:00 AM,6248,2362,3888
01/02/2019,09:15 AM,6236,2376,3859
01/02/2019,09:30 AM,6308,2419,3888
01/02/2019,09:45 AM,6336,2419,3917
01/02/2019,10:00 AM,6304,2390,3917
01/02/2019,10:15 AM,6324,2390,3931
01/02/2019,10:30 AM,6380,2362,4018
01/02/2019,10:45 AM,6376,2405,3974
01/02/2019,11:00 AM,6368,2419,3946
01/02/2019,11:15 AM,6320,2390,3931
01/02/2019,11:30 AM,6336,2419,3917
01/02/2019,11:45 AM,6392,2405,3989
01/02/2019,12:00 PM,6296,2390,3902
01/02/2019,12:15 PM,6336,2419,3917
01/02/2019,12:30 PM,6304,2434,3874
01/02/2019,12:45 PM,6280,2419,3859
01/02/2019,01:00 PM,6320,2419,3902
01/02/2019,01:15 PM,6324,2419,3902
01/02/2019,01:30 PM,6276,2434,3845
01/02/2019,01:45 PM,6424,2506,3917
01/02/2019,02:00 PM,6424,2506,3917
01/02/2019,02:15 PM,6348,2434,3917
01/02/2019,02:30 PM,6408,2434,3974
01/02/2019,02:45 PM,6436,2462,3974
01/02/2019,03:00 PM,6424,2448,3974
01/02/2019,03:15 PM,6408,2448,3960
01/02/2019,03:30 PM,6452,2448,4003
01/02/2019,03:45 PM,6380,2448,3931
01/02/2019,04:00 PM,6408,2448,3960
01/02/2019,04:15 PM,6376,2419,3960
01/02/2019,04:30 PM,6408,2434,3974
01/02/2019,04:45 PM,6368,2405,3960
01/02/2019,05:00 PM,6420,2419,4003
01/02/2019,05:15 PM,6324,2390,3931
01/02/2019,05:30 PM,6264,2390,3874
01/02/2019,05:45 PM,6160,2390,3773
01/02/2019,06:00 PM,6152,2376,3773
01/02/2019,06:15 PM,6132,2376,3758
01/02/2019,06:30 PM,6120,2362,3758
01/02/2019,06:45 PM,6120,2376,3744
01/02/2019,07:00 PM,6120,2376,3744
01/02/2019,07:15 PM,5992,2376,3614
01/02/2019,07:30 PM,5988,2390,3600
01/02/2019,07:45 PM,5992,2390,3600
01/02/2019,08:00 PM,5992,2376,3614
01/02/2019,08:15 PM,5944,2347,3600
01/02/2019,08:30 PM,5892,2347,3542
01/02/2019,08:45 PM,5916,2347,3571
01/02/2019,09:00 PM,5876,2347,3528
01/02/2019,09:15 PM,5820,2318,3499
01/02/2019,09:30 PM,5728,2333,3398
01/02/2019,09:45 PM,5804,2405,3398
01/02/2019,10:00 PM,5860,2448,3413
01/02/2019,10:15 PM,5776,2376,3398
01/02/2019,10:30 PM,5732,2347,3384
01/02/2019,10:45 PM,5688,2362,3326
01/02/2019,11:00 PM,5672,2347,3326
01/02/2019,11:15 PM,5604,2318,3283
01/02/2019,11:30 PM,5600,2333,3269
01/02/2019,11:45 PM,5572,2362,3211
01/03/2019,12:00 AM,5632,2448,3182
01/03/2019,12:15 AM,5400,2318,3082
01/03/2019,12:30 AM,5300,2347,2952
01/03/2019,12:45 AM,5268,2318,2952
01/03/2019,01:00 AM,5212,2318,2894
01/03/2019,01:15 AM,5272,2318,2952
01/03/2019,01:30 AM,5256,2318,2938
01/03/2019,01:45 AM,5224,2318,2909
01/03/2019,02:00 AM,5216,2318,2894
01/03/2019,02:15 AM,5184,2304,2880
01/03/2019,02:30 AM,5212,2318,2894
01/03/2019,02:45 AM,5184,2318,2866
01/03/2019,03:00 AM,5196,2304,2894
01/03/2019,03:15 AM,5216,2318,2894
01/03/2019,03:30 AM,5152,2304,2851
01/03/2019,03:45 AM,5244,2318,2923
01/03/2019,04:00 AM,5228,2318,2909
01/03/2019,04:15 AM,5296,2304,2995
01/03/2019,04:30 AM,5460,2318,3139
01/03/2019,04:45 AM,5500,2318,3182
01/03/2019,05:00 AM,5572,2333,3240
01/03/2019,05:15 AM,5688,2347,3341
01/03/2019,05:30 AM,5688,2318,3370
01/03/2019,05:45 AM,5832,2304,3528
01/03/2019,06:00 AM,5876,2318,3557
01/03/2019,06:15 AM,5860,2304,3557
01/03/2019,06:30 AM,5932,2318,3614
01/03/2019,06:45 AM,5964,2318,3643
01/03/2019,07:00 AM,5904,2290,3614
01/03/2019,07:15 AM,5988,2318,3672
01/03/2019,07:30 AM,5976,2290,3686
01/03/2019,07:45 AM,6008,2304,3701
01/03/2019,08:00 AM,6104,2304,3802
01/03/2019,08:15 AM,6220,2362,3859
01/03/2019,08:30 AM,6164,2261,3902
01/03/2019,08:45 AM,6364,2390,3974
01/03/2019,09:00 AM,6292,2347,3946
01/03/2019,09:15 AM,6264,2347,3917
01/03/2019,09:30 AM,6296,2347,3946
01/03/2019,09:45 AM,6320,2390,3931
01/03/2019,10:00 AM,6320,2362,3960
01/03/2019,10:15 AM,6324,2376,3946
01/03/2019,10:30 AM,6364,2390,3974
01/03/2019,10:45 AM,6364,2405,3960
01/03/2019,11:00 AM,6336,2390,3946
01/03/2019,11:15 AM,6324,2376,3946
01/03/2019,11:30 AM,6348,2390,3960
01/03/2019,11:45 AM,6308,2405,3902
01/03/2019,12:00 PM,6364,2434,3931
01/03/2019,12:15 PM,6324,2419,3902
01/03/2019,12:30 PM,6336,2434,3902
01/03/2019,12:45 PM,6336,2419,3917
01/03/2019,01:00 PM,6348,2434,3917
01/03/2019,01:15 PM,6436,2506,3931
01/03/2019,01:30 PM,6352,2462,3888
01/03/2019,01:45 PM,6380,2434,3946
01/03/2019,02:00 PM,6380,2448,3931
01/03/2019,02:15 PM,6376,2462,3917
01/03/2019,02:30 PM,6408,2462,3946
01/03/2019,02:45 PM,6368,2448,3917
01/03/2019,03:00 PM,6336,2419,3917
01/03/2019,03:15 PM,6364,2434,3931
01/03/2019,03:30 PM,6408,2448,3960
01/03/2019,03:45 PM,6348,2462,3888
01/03/2019,04:00 PM,6440,2477,3960
01/03/2019,04:15 PM,6420,2477,3946
01/03/2019,04:30 PM,6468,2477,3989
01/03/2019,04:45 PM,6436,2462,3974
01/03/2019,05:00 PM,6480,2462,4018
01/03/2019,05:15 PM,6452,2462,3989
01/03/2019,05:30 PM,6420,2477,3946
01/03/2019,05:45 PM,6396,2462,3931
01/03/2019,06:00 PM,6264,2434,3830
01/03/2019,06:15 PM,6248,2448,3802
01/03/2019,06:30 PM,6220,2405,3816
01/03/2019,06:45 PM,6252,2462,3787
01/03/2019,07:00 PM,6120,2419,3701
01/03/2019,07:15 PM,6048,2390,3658
01/03/2019,07:30 PM,6076,2419,3658
01/03/2019,07:45 PM,6060,2434,3629
01/03/2019,08:00 PM,6048,2448,3600
01/03/2019,08:15 PM,6036,2448,3586
01/03/2019,08:30 PM,6020,2448,3571
01/03/2019,08:45 PM,6048,2448,3600
01/03/2019,09:00 PM,5904,2434,3470
01/03/2019,09:15 PM,5872,2477,3398
01/03/2019,09:30 PM,5848,2477,3370
01/03/2019,09:45 PM,5848,2506,3341
01/03/2019,10:00 PM,5816,2534,3283
01/03/2019,10:15 PM,5832,2534,3298
01/03/2019,10:30 PM,5816,2563,3254
01/03/2019,10:45 PM,5820,2549,3269
01/03/2019,11:00 PM,5732,2534,3197
01/03/2019,11:15 PM,5800,2563,3240
01/03/2019,11:30 PM,5748,2563,3182
01/03/2019,11:45 PM,5760,2592,3168
01/04/2019,12:00 AM,5732,2592,3139
01/04/2019,12:15 AM,5760,2693,3067
01/04/2019,12:30 AM,5688,2707,2981
01/04/2019,12:45 AM,5716,2750,2966
01/04/2019,01:00 AM,5716,2750,2966
01/04/2019,01:15 AM,5704,2750,2952
01/04/2019,01:30 AM,5800,2808,2995
01/04/2019,01:45 AM,5760,2822,2938
01/04/2019,02:00 AM,5864,2851,3010
01/04/2019,02:15 AM,5816,2866,2952
01/04/2019,02:30 AM,5816,2866,2952
01/04/2019,02:45 AM,5876,2894,2981
01/04/2019,03:00 AM,5892,2894,2995
01/04/2019,03:15 AM,5888,2894,2995
01/04/2019,03:30 AM,5932,2923,3010
01/04/2019,03:45 AM,5976,2923,3053
01/04/2019,04:00 AM,5932,2938,2995
01/04/2019,04:15 AM,6080,2923,3154
01/04/2019,04:30 AM,6248,2966,3283
01/04/2019,04:45 AM,6292,2981,3312
01/04/2019,05:00 AM,6336,2981,3355
01/04/2019,05:15 AM,6552,3010,3542
01/04/2019,05:30 AM,6612,2966,3643
01/04/2019,05:45 AM,6796,3010,3787
01/04/2019,06:00 AM,6812,2966,3845
01/04/2019,06:15 AM,6768,2952,3816
01/04/2019,06:30 AM,6708,2894,3816
01/04/2019,06:45 AM,6596,2808,3787
01/04/2019,07:00 AM,6480,2722,3758
01/04/2019,07:15 AM,6280,2534,3744
01/04/2019,07:30 AM,6220,2477,3744
01/04/2019,07:45 AM,6236,2419,3816
01/04/2019,08:00 AM,6320,2434,3888
01/04/2019,08:15 AM,6352,2376,3974
01/04/2019,08:30 AM,6292,2347,3946
01/04/2019,08:45 AM,6336,2362,3974
01/04/2019,09:00 AM,6248,2347,3902
01/04/2019,09:15 AM,6208,2290,3917
01/04/2019,09:30 AM,6204,2304,3902
01/04/2019,09:45 AM,6252,2318,3931
01/04/2019,10:00 AM,6276,2333,3946
01/04/2019,10:15 AM,6368,2405,3960
01/04/2019,10:30 AM,6304,2390,3917
01/04/2019,10:45 AM,6308,2390,3917
01/04/2019,11:00 AM,6252,2362,3888
01/04/2019,11:15 AM,6276,2376,3902
01/04/2019,11:30 AM,6308,2362,3946
01/04/2019,11:45 AM,6336,2390,3946
01/04/2019,12:00 PM,6292,2376,3917
01/04/2019,12:15 PM,6352,2405,3946
01/04/2019,12:30 PM,6292,2390,3902
01/04/2019,12:45 PM,6236,2347,3888
01/04/2019,01:00 PM,6308,2390,3917
01/04/2019,01:15 PM,6348,2405,3946
01/04/2019,01:30 PM,6396,2434,3960
01/04/2019,01:45 PM,6436,2462,3974
01/04/2019,02:00 PM,6380,2434,3946
01/04/2019,02:15 PM,6336,2434,3902
01/04/2019,02:30 PM,6348,2419,3931
01/04/2019,02:45 PM,6364,2390,3974
01/04/2019,03:00 PM,6352,2390,3960
01/04/2019,03:15 PM,6308,2390,3917
01/04/2019,03:30 PM,6292,2405,3888
01/04/2019,03:45 PM,6408,2405,4003
01/04/2019,04:00 PM,6336,2362,3974
01/04/2019,04:15 PM,6320,2376,3946
01/04/2019,04:30 PM,6336,2376,3960
01/04/2019,04:45 PM,6324,2362,3960
01/04/2019,05:00 PM,6380,2376,4003
01/04/2019,05:15 PM,6376,2405,3974
01/04/2019,05:30 PM,6308,2376,3931
01/04/2019,05:45 PM,6264,2362,3902
01/04/2019,06:00 PM,6220,2347,3874
01/04/2019,06:15 PM,5848,2045,3802
01/04/2019,06:30 PM,5732,1958,3773
01/04/2019,06:45 PM,5672,1987,3686
01/04/2019,07:00 PM,5572,1930,3643
01/04/2019,07:15 PM,5432,1872,3557
01/04/2019,07:30 PM,5412,1886,3528
01/04/2019,07:45 PM,5488,1915,3571
01/04/2019,08:00 PM,5444,1915,3528
01/04/2019,08:15 PM,5472,1915,3557
01/04/2019,08:30 PM,5440,1958,3485
01/04/2019,08:45 PM,5576,2045,3528
01/04/2019,09:00 PM,5472,2002,3470
01/04/2019,09:15 PM,5384,1987,3398
01/04/2019,09:30 PM,5272,1973,3298
01/04/2019,09:45 PM,5284,1987,3298
01/04/2019,10:00 PM,5256,1973,3283
01/04/2019,10:15 PM,5268,1987,3283
01/04/2019,10:30 PM,5144,1973,3168
01/04/2019,10:45 PM,5184,1973,3211
01/04/2019,11:00 PM,5124,1973,3154
01/04/2019,11:15 PM,5128,1973,3154
01/04/2019,11:30 PM,5052,1987,3067
01/04/2019,11:45 PM,4912,1944,2966
01/05/2019,12:00 AM,4896,1958,2938
01/05/2019,12:15 AM,4840,1944,2894
01/05/2019,12:30 AM,4808,1944,2866
01/05/2019,12:45 AM,4780,1958,2822
01/05/2019,01:00 AM,4752,1915,2837
01/05/2019,01:15 AM,4824,1958,2866
01/05/2019,01:30 AM,4768,1944,2822
01/05/2019,01:45 AM,4736,1930,2808
01/05/2019,02:00 AM,4796,1958,2837
01/05/2019,02:15 AM,4736,1930,2808
01/05/2019,02:30 AM,4796,1973,2822
01/05/2019,02:45 AM,4780,1944,2837
01/05/2019,03:00 AM,4752,1944,2808
01/05/2019,03:15 AM,4780,1944,2837
01/05/2019,03:30 AM,4752,1944,2808
01/05/2019,03:45 AM,4784,1944,2837
01/05/2019,04:00 AM,4808,1958,2851
01/05/2019,04:15 AM,4808,1944,2866
01/05/2019,04:30 AM,4824,1958,2866
01/05/2019,04:45 AM,4768,1915,2851
01/05/2019,05:00 AM,4664,1814,2851
01/05/2019,05:15 AM,4640,1829,2808
01/05/2019,05:30 AM,4664,1814,2851
01/05/2019,05:45 AM,4680,1829,2851
01/05/2019,06:00 AM,4708,1829,2880
01/05/2019,06:15 AM,4852,1829,3024
01/05/2019,06:30 AM,4912,1843,3067
01/05/2019,06:45 AM,4896,1843,3053
01/05/2019,07:00 AM,4868,1843,3024
01/05/2019,07:15 AM,4836,1814,3024
01/05/2019,07:30 AM,4784,1800,2981
01/05/2019,07:45 AM,4764,1786,2981
01/05/2019,08:00 AM,4796,1800,2995
01/05/2019,08:15 AM,4852,1786,3067
01/05/2019,08:30 AM,4968,1800,3168
01/05/2019,08:45 AM,5128,1829,3298
01/05/2019,09:00 AM,5068,1858,3211
01/05/2019,09:15 AM,5168,1930,3240
01/05/2019,09:30 AM,5200,1915,3283
01/05/2019,09:45 AM,5168,1930,3240
01/05/2019,10:00 AM,5244,1944,3298
01/05/2019,10:15 AM,5240,1930,3312
01/05/2019,10:30 AM,5284,2002,3283
01/05/2019,10:45 AM,5400,2045,3355
01/05/2019,11:00 AM,5732,2333,3398
01/05/2019,11:15 AM,5316,1915,3398
01/05/2019,11:30 AM,5584,2218,3370
01/05/2019,11:45 AM,5660,2232,3427
01/05/2019,12:00 PM,5760,2246,3514
01/05/2019,12:15 PM,5804,2261,3542
01/05/2019,12:30 PM,5804,2275,3528
01/05/2019,12:45 PM,5760,2246,3514
01/05/2019,01:00 PM,5760,2261,3499
01/05/2019,01:15 PM,5732,2275,3456
01/05/2019,01:30 PM,5860,2318,3542
01/05/2019,01:45 PM,6104,2592,3514
01/05/2019,02:00 PM,5976,2506,3470
01/05/2019,02:15 PM,6108,2534,3571
01/05/2019,02:30 PM,6060,2506,3557
01/05/2019,02:45 PM,6064,2477,3586
01/05/2019,03:00 PM,6092,2477,3614
01/05/2019,03:15 PM,6048,2477,3571
01/05/2019,03:30 PM,6076,2477,3600
01/05/2019,03:45 PM,6104,2506,3600
01/05/2019,04:00 PM,6064,2506,3557
01/05/2019,04:15 PM,6060,2462,3600
01/05/2019,04:30 PM,5992,2477,3514
01/05/2019,04:45 PM,5992,2434,3557
01/05/2019,05:00 PM,6104,2462,3643
01/05/2019,05:15 PM,6320,2477,3845
01/05/2019,05:30 PM,6336,2448,3888
01/05/2019,05:45 PM,6380,2462,3917
01/05/2019,06:00 PM,6220,2405,3816
01/05/2019,06:15 PM,6108,2419,3686
01/05/2019,06:30 PM,6020,2419,3600
01/05/2019,06:45 PM,5932,2362,3571
01/05/2019,07:00 PM,5860,2333,3528
01/05/2019,07:15 PM,5848,2333,3514
01/05/2019,07:30 PM,5788,2290,3499
01/05/2019,07:45 PM,5788,2261,3528
01/05/2019,08:00 PM,5716,2246,3470
01/05/2019,08:15 PM,5760,2275,3485
01/05/2019,08:30 PM,5632,2174,3456
01/05/2019,08:45 PM,5372,1886,3485
01/05/2019,09:00 PM,5428,1901,3528
01/05/2019,09:15 PM,5328,1872,3456
01/05/2019,09:30 PM,5184,1814,3370
01/05/2019,09:45 PM,5052,1843,3211
01/05/2019,10:00 PM,5056,1872,3182
01/05/2019,10:15 PM,5024,1901,3125
01/05/2019,10:30 PM,5056,1901,3154
01/05/2019,10:45 PM,4984,1886,3096
01/05/2019,11:00 PM,4924,1872,3053
01/05/2019,11:15 PM,4924,1886,3038
01/05/2019,11:30 PM,4896,1858,3038
01/05/2019,11:45 PM,4952,1872,3082
01/06/2019,12:00 AM,4912,1886,3024
01/06/2019,12:15 AM,4840,1858,2981
01/06/2019,12:30 AM,4824,1886,2938
01/06/2019,12:45 AM,4824,1843,2981
01/06/2019,01:00 AM,4780,1858,2923
01/06/2019,01:15 AM,4708,1829,2880
01/06/2019,01:30 AM,4708,1829,2880
01/06/2019,01:45 AM,4724,1829,2894
01/06/2019,02:00 AM,4724,1829,2894
01/06/2019,02:15 AM,4768,1858,2909
01/06/2019,02:30 AM,4708,1843,2866
01/06/2019,02:45 AM,4724,1843,2880
01/06/2019,03:00 AM,4720,1843,2880
01/06/2019,03:15 AM,4724,1829,2894
01/06/2019,03:30 AM,4740,1843,2894
01/06/2019,03:45 AM,4880,1958,2923
01/06/2019,04:00 AM,4924,1987,2938
01/06/2019,04:15 AM,4896,1973,2923
01/06/2019,04:30 AM,4924,2002,2923
01/06/2019,04:45 AM,4928,2002,2923
01/06/2019,05:00 AM,4980,2002,2981
01/06/2019,05:15 AM,4984,2016,2966
01/06/2019,05:30 AM,5012,2016,2995
01/06/2019,05:45 AM,5008,2045,2966
01/06/2019,06:00 AM,5000,2016,2981
01/06/2019,06:15 AM,5040,2016,3024
01/06/2019,06:30 AM,5096,2045,3053
01/06/2019,06:45 AM,5112,2030,3082
01/06/2019,07:00 AM,5112,2030,3082
01/06/2019,07:15 AM,4968,1987,2981
01/06/2019,07:30 AM,4912,2002,2909
01/06/2019,07:45 AM,4936,1973,2966
01/06/2019,08:00 AM,4940,1973,2966
01/06/2019,08:15 AM,4996,1958,3038
01/06/2019,08:30 AM,5112,1958,3154
01/06/2019,08:45 AM,5256,1901,3355
01/06/2019,09:00 AM,5244,1901,3341
01/06/2019,09:15 AM,5356,1958,3398
01/06/2019,09:30 AM,5416,2074,3341
01/06/2019,09:45 AM,5384,2059,3326
01/06/2019,10:00 AM,5544,2189,3355
01/06/2019,10:15 AM,5888,2462,3427
01/06/2019,10:30 AM,5892,2376,3514
01/06/2019,10:45 AM,5716,2232,3485
01/06/2019,11:00 AM,5732,2232,3499
01/06/2019,11:15 AM,5732,2232,3499
01/06/2019,11:30 AM,5744,2246,3499
01/06/2019,11:45 AM,5804,2304,3499
01/06/2019,12:00 PM,5876,2304,3571
01/06/2019,12:15 PM,5872,2304,3571
01/06/2019,12:30 PM,5876,2318,3557
01/06/2019,12:45 PM,5964,2304,3658
01/06/2019,01:00 PM,5916,2333,3586
01/06/2019,01:15 PM,5932,2362,3571
01/06/2019,01:30 PM,5964,2362,3600
01/06/2019,01:45 PM,5976,2362,3614
01/06/2019,02:00 PM,5948,2362,3586
01/06/2019,02:15 PM,5944,2347,3600
01/06/2019,02:30 PM,6008,2362,3643
01/06/2019,02:45 PM,6248,2578,3672
01/06/2019,03:00 PM,6264,2606,3658
01/06/2019,03:15 PM,6220,2578,3643
01/06/2019,03:30 PM,6220,2534,3686
01/06/2019,03:45 PM,6152,2549,3600
01/06/2019,04:00 PM,6232,2549,3686
01/06/2019,04:15 PM,6252,2578,3672
01/06/2019,04:30 PM,6276,2592,3686
01/06/2019,04:45 PM,6264,2563,3701
01/06/2019,05:00 PM,6368,2592,3773
01/06/2019,05:15 PM,6392,2578,3816
01/06/2019,05:30 PM,6480,2563,3917
01/06/2019,05:45 PM,6608,2621,3989
01/06/2019,06:00 PM,6540,2534,4003
01/06/2019,06:15 PM,6292,2491,3802
01/06/2019,06:30 PM,6236,2462,3773
01/06/2019,06:45 PM,6092,2419,3672
01/06/2019,07:00 PM,6048,2390,3658
01/06/2019,07:15 PM,5988,2333,3658
01/06/2019,07:30 PM,6036,2347,3686
01/06/2019,07:45 PM,5944,2290,3658
01/06/2019,08:00 PM,5904,2304,3600
01/06/2019,08:15 PM,5876,2290,3586
01/06/2019,08:30 PM,5904,2275,3629
01/06/2019,08:45 PM,5860,2275,3586
01/06/2019,09:00 PM,5864,2275,3586
01/06/2019,09:15 PM,5888,2290,3600
01/06/2019,09:30 PM,5860,2261,3600
01/06/2019,09:45 PM,5820,2290,3528
01/06/2019,10:00 PM,5716,2275,3442
01/06/2019,10:15 PM,5412,2030,3384
01/06/2019,10:30 PM,5244,1858,3384
01/06/2019,10:45 PM,5228,1814,3413
01/06/2019,11:00 PM,5168,1800,3370
01/06/2019,11:15 PM,5112,1800,3312
01/06/2019,11:30 PM,5184,1858,3326
01/06/2019,11:45 PM,5212,1872,3341
01/07/2019,12:00 AM,5184,1872,3312
01/07/2019,12:15 AM,5084,1872,3211
01/07/2019,12:30 AM,5068,1872,3197
01/07/2019,12:45 AM,5012,1872,3139
01/07/2019,01:00 AM,5040,1886,3154
01/07/2019,01:15 AM,5012,1872,3139
01/07/2019,01:30 AM,5012,1872,3139
01/07/2019,01:45 AM,4936,1886,3053
01/07/2019,02:00 AM,4984,1886,3096
01/07/2019,02:15 AM,4952,1886,3067
01/07/2019,02:30 AM,4968,1886,3082
01/07/2019,02:45 AM,4928,1858,3067
01/07/2019,03:00 AM,4952,1872,3082
01/07/2019,03:15 AM,4924,1872,3053
01/07/2019,03:30 AM,4912,1843,3067
01/07/2019,03:45 AM,4940,1872,3067
01/07/2019,04:00 AM,4968,1858,3110
01/07/2019,04:15 AM,5080,1858,3226
01/07/2019,04:30 AM,5244,1886,3355
01/07/2019,04:45 AM,5284,1886,3398
01/07/2019,05:00 AM,5312,1886,3427
01/07/2019,05:15 AM,5388,1872,3514
01/07/2019,05:30 AM,5500,1886,3614
01/07/2019,05:45 AM,5588,1858,3730
01/07/2019,06:00 AM,5616,1858,3758
